loan_id,customer_id,loan_amount,interest_rate,start_date
77576294-079e-4be8-bfa8-49afd0199e06,20df46f6-6549-4fbc-a2d0-6ce9361b37f7,123.39076294587767,106.27638040214244,2022-10-08 13:40:07.888072980
c7111f59-21d7-47c6-9d32-90251b80f98a,7c260c0b-78fa-4833-a3d4-b7a2f86aa9df,96.4268966197222,90.16505160539731,2020-02-08 15:08:27.760611902
ae609f74-d3a6-4b1d-beff-52a92c930fa5,d61985c5-fe06-4d06-87c1-9f7d5c9d7e24,86.1172287770867,117.8571163264591,2021-07-31 16:13:28.222767149
0e6bc187-cb3f-4c7f-8fd8-e615ad673fc4,80ddf3c7-6963-4be8-a328-cd257c570e53,89.86794608057593,84.50979876973209,2023-04-12 14:58:20.134963226
2e24e31a-b321-4200-b657-08b87c6ab97e,a74488d8-1e21-4d1a-8cf4-8b832a71c554,125.45765537509327,87.62106894817273,2021-05-17 04:57:37.168488727
6d88eec7-8334-423d-8415-7947a8f9c42f,fa5261ad-155c-499c-99a9-79dc9a1e0779,110.72593938361787,86.87258212903782,2020-04-28 14:13:39.547547664
d4d6fe6c-3480-4265-bc82-b51f8894766d,12cf216f-96df-4cec-a4ce-4d8b396a654e,92.28740036953677,88.68722503289922,2020-04-10 07:28:15.479755176
80971c55-a7b1-4612-b768-5d0b6372184b,17e97828-faa7-4ede-8b82-82501719c706,95.27107160070973,121.98383111095626,2022-11-28 05:37:01.580673812
20d89705-6ba2-4971-9a91-0a8ddb03d5aa,c2ddd90e-61d9-49e2-b6df-497be609ca42,68.65645818829105,112.57592587220606,2020-02-09 16:00:31.401993692
3978e986-09c1-4ad2-87ee-69bbe4aeb5a5,01789be3-086b-43bf-9047-b8825a31f1e1,107.76948401703082,134.19887908024143,2024-03-29 21:27:56.037873435
56ae255f-ea42-455a-ab75-813e1bb9b80f,bd7a1c89-5597-40e4-be82-995ee4c845f7,64.80368584609069,145.3528840779851,2020-10-10 18:07:24.075591053
0ae00453-fef8-48aa-af6c-7720cfc37a43,7f9af023-ffcf-4daf-89b9-95325b1c7372,115.03592931670912,79.3856593613532,2023-01-12 14:09:47.064976267
b6e48fb3-0e03-4654-baf7-a4b215822865,e46514d2-af0d-466e-a98f-c32166ac9465,102.57243184982532,101.40838254654578,2022-03-23 00:00:29.302354523
9a2b31f0-5701-4547-9c42-a42d8858af43,bdb76b59-0142-4ff6-ab07-8a0a91992f34,147.73903599147846,76.47599366713135,2022-03-19 15:31:30.239280838
0f37537f-cda2-4b81-a890-71db5eabeb95,7f4b4d6c-ed94-4195-890a-59573ef50b58,77.99728892551389,84.44788144503465,2020-05-11 02:26:16.680431941
6e711e78-e4c4-4cb5-9912-fa8a45670266,92c04ce3-a907-43c2-910a-e3e4e4a2d330,97.94675817918734,87.39834979488661,2024-01-05 19:48:52.607880498
8bc4d3e4-0a02-4e43-9d59-d3faf912f973,8289c920-a2ea-43f2-99a3-9aeeb4039aba,135.96575401846124,78.85690251723452,2024-06-18 17:07:55.530575558
d2675782-78e6-4a0b-ac75-3bfd88c2afc9,b55f20f0-3f17-486b-a0b9-0557797ffa5a,123.82779280582828,78.96225454203173,2020-01-21 02:47:39.953207151
ecb5aaf7-7df9-432c-8536-41e675c483fa,692e161c-717a-428b-a45b-26ded97f0200,86.075758968402,97.1143124295949,2020-11-22 03:08:57.824701765
07ac43b7-0cee-4322-be15-e68a792812c2,17e97828-faa7-4ede-8b82-82501719c706,104.47934856746896,75.66563163227185,2024-07-08 12:41:49.811183036
1058a05f-187b-45ab-bfed-a538d197d92f,fa160b96-1499-4281-9cda-6d7ba652a7b7,100.03998712830175,116.84253918275266,2022-09-30 09:00:29.114459109
4df81b15-0e41-4bab-8b3b-29cac73de206,bf7be866-91ab-465b-a4c0-87b40f25fe64,105.63911734788314,81.64492925164971,2020-09-30 23:20:04.117738427
cf29bebf-0e18-4a20-b324-c2e585874954,bc7b9f89-1f13-4724-88ed-c6483addceaa,86.0263912803034,156.19137940192783,2021-01-05 07:05:19.662517603
9adfea5a-be8a-42ea-ab39-884ad0711f1c,3d5cb9c2-e5ed-4e7a-9cd8-c2ed8072cf76,98.21359194598531,90.9723109807121,2023-04-20 03:14:13.802810264
9674c7fd-fbf1-4675-858f-e7fbad302684,099ecdf6-9d6d-4b17-96f2-a46004eb0e79,68.03895249446572,101.44035283834104,2023-08-16 12:22:20.705329074
32a5a679-b20c-4d11-b0b6-988d84773e85,bc7b9f89-1f13-4724-88ed-c6483addceaa,102.70246903736164,74.0931763106793,2022-12-30 13:16:49.653145498
59930e8a-f29e-4f15-a7f1-90a3c5516db5,a9ae494a-a6c4-4338-99d7-4e5ee042dc96,109.00041346843665,134.1218351625528,2024-10-06 10:46:28.564631513
5b2c9d74-6ac5-4f36-a1f4-f48dc3b4e481,4c2e2910-02f3-486d-809c-970c0ce54f33,95.45161174712231,122.39001361605833,2022-06-21 03:50:36.120745393
982772ef-df11-4096-8056-08bb080f08b5,cc9d20ae-3254-40a9-be2b-1fd018306d7e,67.69898218830424,105.93831741472225,2021-07-02 07:06:58.599842732
63afc0e9-aa87-47a2-8e91-5f664b96933a,a87daa84-0966-48bb-90cb-4015a2eac18c,119.77063725702925,73.06394902440869,2022-05-21 10:15:18.168405508
7c3d6717-06a7-4ac3-801c-bf349158f24c,2136550c-bc63-418d-bc32-734ddefceda2,107.29050075985604,104.21333755449241,2021-10-18 18:00:56.353124016
ab613091-e76b-42d5-bd30-149ead3ad82d,2368c430-4fca-472b-8cf7-8182f07b6b18,85.47969804598047,77.5713790796549,2021-02-13 18:48:07.490071647
5e849ab1-7f7c-4de2-a9af-509cd61d27ae,17e97828-faa7-4ede-8b82-82501719c706,94.38799106323872,129.24710526946723,2020-03-24 22:17:36.380696288
ca7ed278-7071-41fe-ac4c-c9e0512a521d,fa745529-3e6b-48a3-8868-4bccffdf169f,69.98661194436322,116.18389463706346,2021-10-05 03:21:37.144792809
d6f737f1-e04e-458a-8366-f4bbf0284d4e,8289c920-a2ea-43f2-99a3-9aeeb4039aba,79.49179744444191,101.90878076975473,2023-07-23 00:48:11.714514288
aa807721-3fa6-4c1f-a765-dc96bd055924,4e4a4aaf-b7e3-4fac-95bd-3d0ee1897599,89.24377307285721,51.272486735053555,2020-02-03 16:01:05.783528981
9f96178b-df61-4dc4-96aa-c1e8171d342c,a74488d8-1e21-4d1a-8cf4-8b832a71c554,124.56841624560302,80.33168042681939,2022-03-12 22:33:32.985852779
aa59fa91-4c16-43d1-a404-c91a4fc2b4c4,80ddf3c7-6963-4be8-a328-cd257c570e53,87.20993218225048,113.75522263199744,2023-03-21 23:04:04.832900523
a2f51033-d217-4f64-975b-a6d1e7ba391b,bf7be866-91ab-465b-a4c0-87b40f25fe64,112.80427318657517,124.25767383446312,2023-01-19 14:20:58.849637423
60c309d0-c4e5-4907-be7b-8b4551602569,fa745529-3e6b-48a3-8868-4bccffdf169f,89.2336759427684,122.18339622984263,2023-11-19 03:50:27.795793509
2e4d37f4-bbd0-4851-93df-9cf8d37155e8,d61985c5-fe06-4d06-87c1-9f7d5c9d7e24,104.9589512170375,68.15973995517089,2024-01-20 00:12:57.668669897
bbc58a60-9fbb-4694-9f7b-bbcbbb988fd0,da66dbc0-45dd-4bf1-9566-4dc676700e33,97.17208995712396,106.03104613625808,2023-07-23 13:47:45.225496521
7888cb34-7583-4045-a7b4-a84fd9db0b88,fa5261ad-155c-499c-99a9-79dc9a1e0779,117.46113200185486,120.31030432965859,2020-07-06 17:00:22.449051010
5aa6ba9e-d555-49a0-aa25-a8b7fa3bb8ac,c00c6256-a9e1-406b-960d-23ef27446e44,89.30377323562884,66.8332886883551,2022-05-17 09:23:00.909769582
3b9b1a66-3f80-4263-a7de-d33882042bd7,81abe932-2b45-45c0-94c4-123c0bfe8307,68.54943499995119,99.84190969253527,2023-01-06 19:39:45.651373071
cc334c59-f608-4535-a088-e34d0490e551,61c2ecee-c5d8-4e2a-8370-44db672eeb73,72.36101937272734,105.47684796616913,2021-03-24 09:41:09.905227482
b47937cc-aebb-40d4-b63e-7c8db944503e,e46752e5-15c0-485d-888a-17b9ffe1636f,89.36245012114485,93.9847083030653,2020-03-18 16:47:27.083588408
99053284-c955-4ad4-b4bf-a3d7a7c13b6a,9c3aee3e-2537-4c2c-9cb4-9953ebf7dc30,75.01880058643894,62.95676289197597,2021-02-12 06:37:19.999458782
13e902a8-7ead-457f-960f-a7e049cf5193,5d14fe80-c808-4746-bc8c-b61b9daeb5c7,108.20424031359103,93.48603779852543,2022-04-10 15:17:32.141512201
2036364d-efe3-4449-a4ca-d49273f4c6c2,4f569e39-8b0a-4979-96f3-7464189ea9dd,90.68463670283845,93.45389139489951,2022-01-25 20:04:56.288095792
92ceb2e9-2698-435a-a33f-46c40d7b7cb8,e8b3857e-5803-4758-91c8-a6081566763c,147.49213100052862,97.03855190904491,2020-11-18 14:15:13.642853515
038726f5-36ec-4ae8-8205-92326ad96d51,c3704643-4075-40a6-95c8-6e17d50c089c,65.24570809725736,88.73057149149861,2024-02-14 09:11:12.273221009
97b33c29-89bc-43df-ba0e-5d6c1155dc23,1f1e9de0-054b-4f9a-8901-8c74f0acfb21,104.07266357419603,91.13975693517065,2024-08-17 07:17:33.254585593
294f6289-0135-41d0-b1e4-18b43a8f923d,5b140495-5b93-407e-8022-c436aadab329,77.44093952988662,99.20587435306044,2021-01-02 15:53:19.442998291
988e8777-51a7-43d2-80fb-80aa17c4851d,c3704643-4075-40a6-95c8-6e17d50c089c,90.13197319234642,108.84909209939423,2024-08-24 09:36:12.426544519
8cc9859a-1526-418b-8b8d-9471f3895039,8289c920-a2ea-43f2-99a3-9aeeb4039aba,102.82838946681089,93.91146474286666,2020-02-02 14:44:19.229615250
30ae921f-16f0-46c0-bbf0-bc0837d93439,e8fe2017-d96e-463b-8790-ae440a81e332,53.492572502514264,91.80702143263996,2024-08-15 23:33:19.454073044
74660406-daef-42d5-8792-537a2bd92864,181d074f-0563-4429-9192-f0acb14114aa,104.73652233576055,101.84708076508916,2024-10-04 05:19:38.267420567
6be12ebb-dda0-468b-958b-c6be3069dcb1,e2058c05-cfe9-4bc9-91f9-8f4805b2410e,138.05814924548335,61.58168148209637,2020-01-23 00:09:39.041315670
10a1722b-0e40-4378-9636-b0baf7d8d611,bf7be866-91ab-465b-a4c0-87b40f25fe64,90.93123403262814,109.54070254452917,2023-10-25 06:33:27.582999160
8a70fdc7-3025-44f1-b7a0-9262c07fdf5a,3d5cb9c2-e5ed-4e7a-9cd8-c2ed8072cf76,105.19615713611019,99.98873805754083,2024-11-06 14:06:49.378682945
bc6421e4-5104-457d-8a09-04cdb0092626,1c18ad4d-8d41-4904-b7e7-7eaee0035b79,120.49843386250798,100.79387053195124,2024-07-12 04:15:31.814893157
353e22d5-6414-464b-ade1-07dbf7b84bfa,bf7be866-91ab-465b-a4c0-87b40f25fe64,96.72092999946007,119.21468615188928,2024-11-07 12:24:07.575346235
ba0c6956-feb9-4c85-84de-2299032babc9,1f6a0090-f9f0-4058-8649-20b512d43860,88.38079622937033,60.94368939903504,2022-10-01 21:22:38.329296058
0c6ba4a8-b1d3-476e-9cb8-c88ab51874f8,5d14fe80-c808-4746-bc8c-b61b9daeb5c7,54.48527192556496,60.52332260282073,2020-05-22 17:06:52.827614129
1ba62ff5-63f7-4952-95a0-f14bd3754024,6f5e7d94-794d-4f78-a473-878dcd3c0824,112.81981438789947,105.4760769064704,2024-03-31 17:09:42.496588458
483392d7-396b-4de6-95d4-0bb9994567be,5b140495-5b93-407e-8022-c436aadab329,97.73663180542205,99.85766289742969,2023-01-25 20:24:34.137266843
92e8a638-d24f-47e0-a0b5-e51a547edef0,10a95f4b-f9d3-49ad-aa1c-3306cb045b89,79.74632297223677,103.40353886383865,2023-01-27 12:13:23.078307303
40d5d9b3-2d6f-46bc-9d7f-f72447677c8d,cc9d20ae-3254-40a9-be2b-1fd018306d7e,102.53193420555387,90.7574584965511,2022-01-31 21:43:19.914409438
ce446cff-7e61-445b-81be-35fce4da999f,692e161c-717a-428b-a45b-26ded97f0200,88.32639286387638,113.28707348479863,2022-11-10 04:24:10.004619912
a0a8269a-550a-4979-8bd4-ad84c325718f,09c1bfbf-1ecb-4b66-9585-107e84543fa0,89.43147737768949,118.6527768598224,2020-10-07 10:28:48.859211591
39420ec5-6226-4fda-ba59-18d6d9791456,5d14fe80-c808-4746-bc8c-b61b9daeb5c7,112.12582312217417,109.67964587903055,2023-09-12 19:40:53.919245914
63135063-c678-4901-ae84-7088472794f1,c2ddd90e-61d9-49e2-b6df-497be609ca42,73.2323517735231,94.78343083190833,2020-05-16 23:33:30.518546375
ac4fefbd-ccf3-4909-9542-a80c27282840,09c1bfbf-1ecb-4b66-9585-107e84543fa0,120.94630572147517,57.84621224771194,2023-08-25 13:54:44.405737719
6aa37583-4c24-4d1a-b889-cee5ec41faca,692e161c-717a-428b-a45b-26ded97f0200,72.04627673763193,115.38472416074256,2024-03-30 05:37:49.415201780
4069da38-be53-4a27-8e53-9bb734040fa4,81abe932-2b45-45c0-94c4-123c0bfe8307,86.74597183289472,124.43457332435186,2022-05-12 17:28:02.372110073
d66b7d51-105e-4949-addc-686965571262,6f5e7d94-794d-4f78-a473-878dcd3c0824,138.45892388133154,112.8911682396796,2022-07-19 22:48:21.463502880
7a71ebda-6e00-4296-ad71-55a0ac7fafa4,6eaff3bc-522c-41bf-a27d-a72395fb04dc,122.54709523284845,82.40715145264987,2021-07-24 02:28:41.867533780
